Lookup_Field_Type,Lookup_Field,Metadata1,Metadata2
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
BatchID,,5/17: Room Chrg/Level of Care,Nicole
